3808,4,4.0
3810,4,5.0
3831,4,5.0
3832,4,3.0
3850,4,5.0
3857,4,5.0
3877,4,3.0
3880,4,2.0
3892,4,5.0
3894,4,4.0
3895,4,3.0
3906,4,5.0
3942,4,2.0
3966,4,5.0
3969,4,2.0
3972,4,5.0
3974,4,4.0
4002,4,3.0
4003,4,3.0
4027,4,5.0
4053,4,2.0
4064,4,4.0
4117,4,5.0
4128,4,5.0
4140,4,5.0
4146,4,5.0
4148,4,5.0
4186,4,5.0
4191,4,3.0
4199,4,5.0
4213,4,4.0
4243,4,4.0
4268,4,3.0
4276,4,5.0
4316,4,5.0
4317,4,4.0
4320,4,5.0
4322,4,5.0
4332,4,3.0
4342,4,4.0
4356,4,3.0
4375,4,5.0
4399,4,3.0
4407,4,3.0
4411,4,3.0
4422,4,3.0
4437,4,4.0
4444,4,1.0
4466,4,4.0
4507,4,3.0
4527,4,5.0
4531,4,5.0
4550,4,4.0
4574,4,3.0
4591,4,3.0
4600,4,5.0
4604,4,5.0
4635,4,5.0
4637,4,4.0
4638,4,3.0
4645,4,5.0
4699,4,4.0
4702,4,5.0
4704,4,3.0
4771,4,4.0
4794,4,5.0
4798,4,4.0
4804,4,5.0
4836,4,5.0
4841,4,4.0
4845,4,5.0
4849,4,4.0
4878,4,5.0
4881,4,5.0
4912,4,5.0
4918,4,5.0
4962,4,2.0
4984,4,5.0
4999,4,3.0
5011,4,4.0
5023,4,5.0
5025,4,5.0
5031,4,5.0
5033,4,4.0
5057,4,1.0
5063,4,4.0
5081,4,5.0
5121,4,5.0
5133,4,5.0
5145,4,3.0
5150,4,5.0
5162,4,5.0
5181,4,2.0
5182,4,4.0
5188,4,5.0
5198,4,1.0
5204,4,5.0
5214,4,5.0
5256,4,4.0
5260,4,2.0
5267,4,5.0
5281,4,5.0
5293,4,5.0
5305,4,3.0
5314,4,4.0
5357,4,3.0
5363,4,5.0
5381,4,5.0
5390,4,4.0
5399,4,5.0
5404,4,5.0
5434,4,2.0
5450,4,3.0
5459,4,5.0
5461,4,3.0
5466,4,5.0
5471,4,4.0
5473,4,4.0
5487,4,5.0
5489,4,3.0
5507,4,5.0
5512,4,5.0
5523,4,3.0
5541,4,4.0
5555,4,3.0
5561,4,1.0
5566,4,3.0
5577,4,5.0
5584,4,3.0
5586,4,5.0
5603,4,2.0
5620,4,3.0
5631,4,5.0
5654,4,4.0
5670,4,3.0
5677,4,2.0
5680,4,2.0
5693,4,5.0
5708,4,2.0
5728,4,5.0
5730,4,4.0
5771,4,5.0
5798,4,3.0
5809,4,5.0
5823,4,5.0
5835,4,3.0
5838,4,3.0
5870,4,5.0
5885,4,2.0
5889,4,5.0
5938,4,5.0
5948,4,5.0
5953,4,4.0
5955,4,5.0
5957,4,5.0
5963,4,3.0
5975,4,5.0
6005,4,4.0
6008,4,3.0
6027,4,2.0
6031,4,4.0
6036,4,5.0
6039,4,5.0
6063,4,5.0
6073,4,3.0
6078,4,3.0
6120,4,3.0
6122,4,5.0
6127,4,5.0
6131,4,5.0
6144,4,3.0
6148,4,4.0
6151,4,2.0
6154,4,5.0
6163,4,5.0
6167,4,4.0
6168,4,3.0
6180,4,4.0
6187,4,4.0
6215,4,5.0
6227,4,4.0
6233,4,5.0
6261,4,5.0
6274,4,5.0
6275,4,3.0
6286,4,5.0
6295,4,3.0
6300,4,3.0
6328,4,4.0
6333,4,1.0
6351,4,4.0
6367,4,5.0
6392,4,5.0
6437,4,2.0
6444,4,4.0
6457,4,4.0
6461,4,5.0
6507,4,3.0
6516,4,1.0
6543,4,4.0
6545,4,4.0
6548,4,2.0
6566,4,5.0
6574,4,5.0
6620,4,5.0
6621,4,5.0
6624,4,4.0
6645,4,4.0
6660,4,5.0
6685,4,5.0
6704,4,3.0
6756,4,5.0
6760,4,2.0
6764,4,5.0
6765,4,4.0
6810,4,2.0
6848,4,5.0
6863,4,4.0
6878,4,4.0
6881,4,5.0
6882,4,2.0
6889,4,5.0
6899,4,5.0
6913,4,5.0
6935,4,5.0
6949,4,5.0
6952,4,5.0
6969,4,2.0
6985,4,4.0
6993,4,5.0
6996,4,5.0
6997,4,5.0
7000,4,5.0
7010,4,4.0
7036,4,5.0
7067,4,4.0
7101,4,4.0
7109,4,4.0
7115,4,5.0
7126,4,5.0
7127,4,5.0
7141,4,5.0
7151,4,3.0
7152,4,4.0
7156,4,4.0
7195,4,4.0
7208,4,5.0
7239,4,5.0
7242,4,4.0
7252,4,5.0
7253,4,5.0
7277,4,2.0
7283,4,5.0
7288,4,5.0
7317,4,5.0
7319,4,5.0
7320,4,5.0
7340,4,3.0
7360,4,3.0
7393,4,5.0
7401,4,5.0
7402,4,5.0
7414,4,2.0
7421,4,5.0
7425,4,1.0
7445,4,5.0
7448,4,4.0
7449,4,4.0
7459,4,5.0
7487,4,4.0
7491,4,5.0
7496,4,4.0
7510,4,5.0
7513,4,5.0
7540,4,5.0
7546,4,4.0
7547,4,5.0
7560,4,5.0
7597,4,4.0
7598,4,4.0
7620,4,2.0
7633,4,1.0
7650,4,5.0
7658,4,5.0
7695,4,5.0
7715,4,5.0
7744,4,4.0
7767,4,5.0
7781,4,2.0
7814,4,5.0
7816,4,5.0
7830,4,2.0
7832,4,3.0
7839,4,1.0
7843,4,4.0
7872,4,5.0
7878,4,5.0
7906,4,5.0
7918,4,5.0
7920,4,5.0
7963,4,3.0
7985,4,3.0
7994,4,5.0
7999,4,5.0
8001,4,5.0
8003,4,5.0
8018,4,5.0
8021,4,5.0
8024,4,5.0
8036,4,1.0
8060,4,3.0
8080,4,5.0
8112,4,5.0
8160,4,4.0
8163,4,5.0
8189,4,2.0
8198,4,5.0
8203,4,4.0
8218,4,1.0
8231,4,5.0
8232,4,4.0
8233,4,5.0
8262,4,5.0
8273,4,5.0
8282,4,5.0
8288,4,5.0
8292,4,5.0
8308,4,4.0
8357,4,5.0
8360,4,5.0
8380,4,3.0
8381,4,5.0
8382,4,4.0
8398,4,3.0
8417,4,4.0
8428,4,4.0
8430,4,5.0
8492,4,5.0
8499,4,5.0
8500,4,5.0
8519,4,5.0
8521,4,2.0
8549,4,2.0
8555,4,5.0
8561,4,4.0
8573,4,5.0
8583,4,3.0
8588,4,3.0
8596,4,5.0
8625,4,5.0
8632,4,3.0
8639,4,4.0
8645,4,3.0
8670,4,1.0
8672,4,4.0
8692,4,3.0
8698,4,5.0
8704,4,5.0
8715,4,4.0
8744,4,1.0
8749,4,5.0
8759,4,4.0
8767,4,3.0
8795,4,5.0
8817,4,5.0
8826,4,2.0
8829,4,5.0
8873,4,5.0
8889,4,4.0
8928,4,5.0
8944,4,5.0
8955,4,5.0
8985,4,2.0
8995,4,5.0
9007,4,3.0
9015,4,5.0
9028,4,5.0
9037,4,4.0
9043,4,4.0
9053,4,5.0
9061,4,5.0
9063,4,5.0
9069,4,5.0
9095,4,3.0
9098,4,2.0
9111,4,5.0
9172,4,5.0
9174,4,3.0
9185,4,5.0
9195,4,5.0
9196,4,4.0
9197,4,4.0
9204,4,5.0
9207,4,5.0
9216,4,1.0
9218,4,5.0
9220,4,2.0
9252,4,3.0
9281,4,2.0
9300,4,5.0
9306,4,5.0
9335,4,1.0
9348,4,4.0
9356,4,3.0
9379,4,5.0
9395,4,5.0
9398,4,4.0
9403,4,3.0
9418,4,5.0
9423,4,5.0
9439,4,4.0
9448,4,3.0
9450,4,5.0
9463,4,5.0
9475,4,3.0
9495,4,1.0
9496,4,5.0
9513,4,2.0
9575,4,1.0
9580,4,5.0
9609,4,5.0
9645,4,5.0
9646,4,4.0
9661,4,2.0
9663,4,5.0
9670,4,4.0
9710,4,4.0
9719,4,4.0
9731,4,4.0
9755,4,5.0
9773,4,5.0
9784,4,5.0
9792,4,3.0
9808,4,5.0
9835,4,5.0
9839,4,5.0
9862,4,5.0
9874,4,3.0
9910,4,3.0
9920,4,2.0
9922,4,5.0
9955,4,3.0
9960,4,3.0
9966,4,4.0
9988,4,5.0
9993,4,2.0
22,5,3.0
41,5,3.0
44,5,5.0
85,5,4.0
106,5,5.0
108,5,3.0
190,5,3.0
272,5,3.0
311,5,4.0
332,5,2.0
346,5,2.0
377,5,4.0
508,5,2.0
540,5,3.0
563,5,3.0
791,5,3.0
856,5,4.0
866,5,3.0
991,5,3.0
1014,5,3.0
1057,5,5.0
1085,5,5.0
1153,5,4.0
1171,5,5.0
1191,5,5.0
1205,5,3.0
1230,5,1.0
1271,5,3.0
1366,5,3.0
1483,5,5.0
1497,5,2.0
1509,5,4.0
1550,5,4.0
1585,5,5.0
1624,5,5.0
1672,5,2.0
1700,5,4.0
1715,5,4.0
1750,5,5.0
1860,5,3.0
1888,5,3.0
1900,5,2.0
2106,5,2.0
2149,5,1.0
2174,5,3.0
2227,5,3.0
2316,5,5.0
2372,5,4.0
2404,5,3.0
2407,5,4.0
2429,5,5.0
2431,5,4.0
2444,5,4.0
2544,5,3.0
2569,5,5.0
2578,5,4.0
2613,5,4.0
2654,5,3.0
2706,5,2.0
2733,5,3.0
2822,5,4.0
2875,5,4.0
2876,5,5.0
2880,5,4.0
2905,5,3.0
2926,5,3.0
2973,5,2.0
2997,5,2.0
2998,5,5.0
3004,5,4.0
3014,5,2.0
3022,5,2.0
3034,5,4.0
3181,5,3.0
3215,5,4.0
3230,5,2.0
3242,5,4.0
3308,5,3.0
3329,5,4.0
3356,5,5.0
3415,5,4.0
3499,5,5.0
3519,5,2.0
3547,5,3.0
3589,5,4.0
3596,5,1.0
3934,5,3.0
4070,5,5.0
4215,5,2.0
4219,5,4.0
4239,5,2.0
4295,5,3.0
4314,5,2.0
4349,5,4.0
4358,5,5.0
4372,5,3.0
4409,5,2.0
4419,5,4.0
4492,5,2.0
4601,5,4.0
4649,5,5.0
4710,5,4.0
4776,5,1.0
4888,5,4.0
4895,5,3.0
4899,5,3.0
4911,5,4.0
4940,5,4.0
5002,5,3.0
5007,5,2.0
5014,5,5.0
5052,5,1.0
5123,5,1.0
5171,5,4.0
5286,5,2.0
5293,5,4.0
5297,5,4.0
5316,5,2.0
5317,5,4.0
5425,5,4.0
5538,5,3.0
5559,5,5.0
5560,5,3.0
5563,5,3.0
5601,5,3.0
5642,5,4.0
5648,5,5.0
5666,5,2.0
5677,5,1.0
5679,5,2.0
5709,5,4.0
5726,5,5.0
5790,5,2.0
5874,5,5.0
5877,5,4.0
5898,5,3.0
5940,5,4.0
6125,5,2.0
6132,5,2.0
6185,5,4.0
6215,5,4.0
6219,5,2.0
6234,5,2.0
6238,5,5.0
6273,5,4.0
6314,5,4.0
6348,5,3.0
6387,5,5.0
6447,5,5.0
6478,5,4.0
6593,5,3.0
6610,5,5.0
6650,5,3.0
6665,5,4.0
6713,5,3.0
6752,5,3.0
6777,5,4.0
6938,5,5.0
6995,5,3.0
7061,5,5.0
7067,5,5.0
7127,5,4.0
7141,5,4.0
7142,5,5.0
7252,5,4.0
7257,5,2.0
7307,5,3.0
7335,5,4.0
7365,5,4.0
7372,5,1.0
7424,5,3.0
7442,5,4.0
7463,5,4.0
7484,5,5.0
7508,5,4.0
7541,5,4.0
7599,5,4.0
7636,5,2.0
7639,5,5.0
7650,5,4.0
7651,5,5.0
7654,5,4.0
7674,5,4.0
7696,5,5.0
7698,5,2.0
7712,5,2.0
7763,5,4.0
7798,5,2.0
7828,5,3.0
7833,5,5.0
7849,5,3.0
7862,5,4.0
7880,5,5.0
7910,5,2.0
7940,5,4.0
7946,5,4.0
7993,5,4.0
8048,5,5.0
8129,5,5.0
8143,5,5.0
8198,5,3.0
8233,5,5.0
8252,5,5.0
8299,5,3.0
8347,5,3.0
8354,5,4.0
8366,5,5.0
8373,5,4.0
8432,5,4.0
8435,5,5.0
8512,5,3.0
8513,5,3.0
8530,5,3.0
8534,5,2.0
8560,5,5.0
8574,5,3.0
8613,5,2.0
8617,5,3.0
8694,5,3.0
8865,5,3.0
8896,5,3.0
8901,5,3.0
8929,5,2.0
8945,5,2.0
8967,5,4.0
8975,5,4.0
8979,5,4.0
9034,5,4.0
9050,5,3.0
9075,5,4.0
9097,5,3.0
9105,5,1.0
9129,5,4.0
9187,5,4.0
9188,5,4.0
9226,5,5.0
9230,5,3.0
9259,5,2.0
9265,5,5.0
9324,5,5.0
9386,5,1.0
9397,5,4.0
9405,5,2.0
9482,5,3.0
9537,5,2.0
9542,5,1.0
9675,5,3.0
9711,5,5.0
9877,5,1.0
9898,5,2.0
29,6,5.0
33,6,5.0
49,6,5.0
57,6,5.0
59,6,5.0
81,6,5.0
85,6,5.0
94,6,5.0
100,6,5.0
113,6,5.0
125,6,3.0
127,6,5.0
134,6,5.0
160,6,5.0
204,6,5.0
209,6,5.0
223,6,5.0
224,6,5.0
231,6,5.0
248,6,5.0
260,6,5.0
262,6,4.0
271,6,4.0
286,6,5.0
296,6,5.0
315,6,5.0
344,6,5.0
347,6,5.0
355,6,5.0
364,6,5.0
373,6,5.0
383,6,5.0
389,6,5.0
398,6,4.0
402,6,5.0
405,6,1.0
430,6,5.0
435,6,3.0
459,6,5.0
478,6,1.0
484,6,5.0
489,6,3.0
507,6,5.0
530,6,5.0
535,6,3.0
543,6,3.0
550,6,5.0
551,6,5.0
565,6,5.0
567,6,4.0
594,6,3.0
616,6,4.0
622,6,4.0
631,6,5.0
634,6,5.0
636,6,5.0
659,6,3.0
667,6,5.0
668,6,5.0
685,6,5.0
695,6,4.0
711,6,5.0
716,6,5.0
732,6,5.0
736,6,5.0
738,6,5.0
756,6,5.0
786,6,5.0
826,6,5.0
844,6,4.0
849,6,5.0
850,6,5.0
852,6,5.0
855,6,3.0
863,6,5.0
886,6,5.0
899,6,5.0
904,6,5.0
909,6,5.0
910,6,5.0
911,6,4.0
924,6,3.0
938,6,5.0
947,6,4.0
973,6,5.0
1004,6,5.0
1011,6,3.0
1019,6,5.0
1026,6,5.0
1028,6,4.0
1036,6,4.0
1052,6,5.0
1077,6,4.0
1098,6,5.0
1109,6,5.0
1132,6,5.0
1140,6,3.0
1141,6,5.0
1147,6,5.0
1158,6,5.0
1163,6,5.0
1170,6,5.0
1182,6,3.0
1199,6,3.0
1207,6,5.0
1208,6,5.0
1225,6,5.0
1230,6,5.0
1237,6,4.0
1242,6,4.0
1245,6,5.0
1254,6,5.0
1262,6,5.0
1263,6,5.0
1298,6,3.0
1323,6,5.0
1325,6,4.0
1332,6,5.0
1349,6,5.0
1350,6,5.0
1363,6,5.0
1372,6,5.0
1395,6,5.0
1403,6,5.0
1417,6,5.0
1442,6,4.0
1443,6,5.0
1458,6,5.0
1474,6,5.0
1476,6,5.0
1483,6,5.0
1500,6,4.0
1501,6,5.0
1505,6,5.0
1507,6,5.0
1516,6,5.0
1518,6,5.0
1525,6,4.0
1526,6,5.0
1532,6,5.0
1548,6,5.0
1554,6,4.0
1558,6,5.0
1593,6,5.0
1613,6,4.0
1634,6,5.0
1655,6,5.0
1666,6,5.0
1669,6,4.0
1677,6,5.0
1685,6,5.0
1691,6,5.0
1706,6,5.0
1720,6,5.0
1738,6,5.0
1743,6,4.0
1744,6,4.0
1752,6,5.0
1771,6,5.0
1789,6,4.0
1802,6,4.0
1812,6,5.0
1816,6,5.0
1836,6,4.0
1843,6,5.0
1853,6,5.0
1854,6,4.0
1880,6,3.0
1891,6,5.0
1896,6,3.0
1913,6,5.0
1914,6,5.0
1923,6,5.0
1924,6,5.0
1940,6,5.0
1941,6,5.0
1944,6,5.0
1988,6,4.0
2002,6,4.0
2003,6,5.0
2017,6,4.0
2036,6,5.0
2043,6,5.0
2055,6,5.0
2062,6,5.0
2068,6,5.0
2074,6,5.0
2075,6,3.0
2082,6,4.0
2087,6,5.0
2091,6,5.0
2098,6,5.0
2100,6,5.0
2121,6,5.0
2125,6,5.0
2150,6,5.0
2176,6,5.0
2177,6,3.0
2203,6,5.0
2209,6,5.0
2213,6,5.0
2214,6,5.0
2216,6,5.0
2217,6,5.0
2223,6,5.0
2227,6,5.0
2236,6,4.0
2264,6,5.0
2275,6,5.0
2294,6,5.0
2300,6,4.0
2312,6,5.0
2315,6,5.0
2324,6,5.0
2358,6,5.0
2360,6,4.0
2362,6,5.0
2366,6,3.0
2387,6,5.0
2398,6,5.0
2400,6,5.0
2401,6,5.0
2409,6,5.0
2439,6,5.0
2442,6,5.0
2444,6,5.0
2459,6,5.0
2476,6,4.0
2477,6,5.0
2509,6,5.0
2515,6,5.0
2516,6,4.0
2520,6,5.0
2546,6,4.0
2554,6,4.0
2556,6,5.0
2559,6,5.0
2587,6,5.0
2593,6,5.0
2608,6,5.0
2611,6,5.0
2617,6,4.0
2673,6,5.0
2675,6,4.0
2698,6,3.0
2701,6,5.0
2714,6,3.0
2720,6,5.0
2721,6,5.0
2739,6,5.0
2743,6,5.0
2752,6,5.0
2767,6,5.0
2770,6,5.0
2787,6,5.0
2789,6,5.0
2791,6,5.0
2798,6,5.0
2819,6,5.0
2832,6,4.0
2840,6,5.0
2855,6,5.0
2859,6,5.0
2870,6,3.0
2879,6,5.0
2881,6,5.0
2895,6,5.0
2921,6,5.0
2923,6,3.0
2924,6,5.0
2935,6,5.0
2939,6,5.0
2942,6,5.0
2967,6,5.0
3003,6,3.0
3004,6,5.0
3010,6,3.0
3016,6,5.0
3037,6,5.0
3040,6,5.0
3046,6,5.0
3057,6,3.0
3065,6,5.0
3104,6,5.0
3108,6,5.0
3142,6,4.0
3209,6,5.0
3211,6,4.0
3220,6,5.0
3221,6,5.0
3266,6,5.0
3282,6,5.0
3284,6,5.0
3293,6,4.0
3313,6,5.0
3318,6,5.0
3346,6,5.0
3366,6,5.0
3367,6,4.0
3368,6,5.0
3371,6,3.0
3381,6,5.0
3385,6,5.0
3386,6,5.0
3404,6,5.0
3407,6,5.0
3417,6,5.0
3440,6,5.0
3452,6,5.0
3456,6,5.0
3481,6,3.0
3494,6,5.0
3503,6,5.0
3505,6,4.0
3522,6,5.0
3527,6,4.0
3535,6,5.0
3556,6,1.0
3563,6,5.0
3570,6,3.0
3590,6,5.0
3607,6,5.0
3610,6,5.0
