Id,Prediction
r5953_c3,4.0
r5957_c3,2.0
r5962_c3,2.0
r6086_c3,4.0
r6089_c3,2.0
r6185_c3,3.0
r6310_c3,4.0
r6379_c3,2.0
r6427_c3,4.0
r6520_c3,4.0
r6566_c3,3.0
r6662_c3,5.0
r6675_c3,2.0
r6711_c3,5.0
r6761_c3,5.0
r6828_c3,3.0
r6997_c3,1.0
r7036_c3,5.0
r7084_c3,5.0
r7162_c3,5.0
r7189_c3,4.0
r7273_c3,4.0
r7285_c3,5.0
r7508_c3,1.0
r7539_c3,3.0
r7646_c3,3.0
r7677_c3,3.0
r7687_c3,4.0
r7713_c3,5.0
r7757_c3,2.0
r7881_c3,4.0
r7993_c3,3.0
r8176_c3,3.0
r8189_c3,5.0
r8292_c3,3.0
r8336_c3,3.0
r8377_c3,5.0
r8438_c3,3.0
r8465_c3,3.0
r8508_c3,4.0
r8568_c3,3.0
r8656_c3,4.0
r8695_c3,3.0
r8738_c3,4.0
r8795_c3,5.0
r8905_c3,3.0
r9042_c3,3.0
r9069_c3,5.0
r9093_c3,4.0
r9108_c3,4.0
r9109_c3,4.0
r9148_c3,3.0
r9164_c3,4.0
r9171_c3,3.0
r9177_c3,5.0
r9224_c3,3.0
r9284_c3,4.0
r9311_c3,4.0
r9491_c3,3.0
r9503_c3,5.0
r9538_c3,4.0
r9635_c3,4.0
r9760_c3,3.0
r9802_c3,3.0
r9847_c3,4.0
r9908_c3,1.0
r9938_c3,3.0
r9976_c3,3.0
r15_c4,3.0
r63_c4,4.0
r65_c4,2.0
r66_c4,5.0
r83_c4,5.0
r101_c4,2.0
r106_c4,5.0
r109_c4,5.0
r112_c4,4.0
r126_c4,5.0
r134_c4,2.0
r173_c4,3.0
r177_c4,3.0
r200_c4,5.0
r217_c4,5.0
r310_c4,4.0
r322_c4,4.0
r360_c4,4.0
r368_c4,4.0
r376_c4,4.0
r378_c4,4.0
r386_c4,5.0
r411_c4,3.0
r430_c4,5.0
r431_c4,5.0
r485_c4,5.0
r506_c4,4.0
r515_c4,1.0
r533_c4,5.0
r543_c4,5.0
r548_c4,3.0
r646_c4,4.0
r655_c4,1.0
r685_c4,3.0
r724_c4,4.0
r749_c4,5.0
r793_c4,5.0
r794_c4,3.0
r840_c4,4.0
r851_c4,4.0
r878_c4,3.0
r908_c4,3.0
r910_c4,2.0
r913_c4,5.0
r920_c4,5.0
r926_c4,5.0
r933_c4,4.0
r951_c4,1.0
r963_c4,4.0
r964_c4,1.0
r969_c4,3.0
r984_c4,2.0
r1008_c4,5.0
r1057_c4,5.0
r1063_c4,1.0
r1128_c4,3.0
r1175_c4,5.0
r1196_c4,4.0
r1204_c4,5.0
r1216_c4,3.0
r1217_c4,3.0
r1219_c4,3.0
r1226_c4,5.0
r1244_c4,5.0
r1248_c4,2.0
r1275_c4,4.0
r1291_c4,5.0
r1293_c4,3.0
r1302_c4,2.0
r1313_c4,4.0
r1320_c4,3.0
r1324_c4,5.0
r1378_c4,2.0
r1387_c4,5.0
r1393_c4,3.0
r1399_c4,2.0
r1433_c4,5.0
r1439_c4,5.0
r1454_c4,4.0
r1455_c4,5.0
r1475_c4,3.0
r1481_c4,2.0
r1501_c4,5.0
r1510_c4,3.0
r1521_c4,5.0
r1525_c4,5.0
r1526_c4,5.0
r1539_c4,5.0
r1554_c4,4.0
r1624_c4,3.0
r1651_c4,3.0
r1704_c4,4.0
r1708_c4,1.0
r1726_c4,5.0
r1737_c4,5.0
r1753_c4,1.0
r1803_c4,5.0
r1833_c4,5.0
r1835_c4,4.0
r1862_c4,5.0
r1873_c4,2.0
r1901_c4,5.0
r1949_c4,4.0
r1951_c4,2.0
r2023_c4,5.0
r2024_c4,4.0
r2050_c4,3.0
r2058_c4,4.0
r2059_c4,5.0
r2089_c4,4.0
r2108_c4,5.0
r2119_c4,3.0
r2147_c4,1.0
r2171_c4,5.0
r2203_c4,5.0
r2222_c4,4.0
r2225_c4,5.0
r2226_c4,5.0
r2228_c4,4.0
r2235_c4,5.0
r2236_c4,5.0
r2239_c4,5.0
r2242_c4,5.0
r2253_c4,3.0
r2269_c4,4.0
r2281_c4,4.0
r2282_c4,5.0
r2284_c4,5.0
r2336_c4,5.0
r2345_c4,5.0
r2346_c4,3.0
r2356_c4,5.0
r2368_c4,3.0
r2416_c4,5.0
r2427_c4,4.0
r2435_c4,5.0
r2459_c4,3.0
r2464_c4,3.0
r2479_c4,5.0
r2509_c4,3.0
r2514_c4,3.0
r2531_c4,5.0
r2540_c4,5.0
r2542_c4,5.0
r2549_c4,4.0
r2592_c4,1.0
r2610_c4,4.0
r2615_c4,4.0
r2622_c4,3.0
r2631_c4,4.0
r2649_c4,5.0
r2674_c4,5.0
r2677_c4,3.0
r2688_c4,2.0
r2700_c4,5.0
r2715_c4,4.0
r2717_c4,5.0
r2724_c4,4.0
r2732_c4,5.0
r2742_c4,5.0
r2810_c4,5.0
r2819_c4,5.0
r2820_c4,2.0
r2821_c4,3.0
r2822_c4,5.0
r2823_c4,4.0
r2827_c4,5.0
r2829_c4,3.0
r2887_c4,5.0
r2916_c4,4.0
r2958_c4,2.0
r2969_c4,5.0
r3017_c4,3.0
r3033_c4,4.0
r3035_c4,5.0
r3070_c4,3.0
r3073_c4,5.0
r3085_c4,2.0
r3086_c4,4.0
r3103_c4,5.0
r3133_c4,5.0
r3149_c4,3.0
r3160_c4,2.0
r3178_c4,5.0
r3199_c4,5.0
r3203_c4,5.0
r3240_c4,5.0
r3269_c4,1.0
r3291_c4,5.0
r3304_c4,5.0
r3334_c4,4.0
r3373_c4,3.0
r3383_c4,3.0
r3389_c4,2.0
r3390_c4,3.0
r3414_c4,4.0
r3435_c4,5.0
r3453_c4,5.0
r3458_c4,5.0
r3459_c4,5.0
r3463_c4,3.0
r3467_c4,3.0
r3478_c4,5.0
r3483_c4,4.0
r3484_c4,3.0
r3513_c4,4.0
r3547_c4,3.0
r3572_c4,4.0
r3594_c4,5.0
r3639_c4,5.0
r3655_c4,4.0
r3664_c4,4.0
r3669_c4,5.0
r3673_c4,3.0
r3682_c4,2.0
r3688_c4,4.0
r3696_c4,5.0
r3700_c4,3.0
r3703_c4,4.0
r3704_c4,3.0
r3749_c4,5.0
r3752_c4,4.0
r3759_c4,5.0
r3770_c4,3.0
r3808_c4,4.0
r3810_c4,5.0
r3831_c4,5.0
r3832_c4,3.0
r3850_c4,5.0
r3857_c4,5.0
r3877_c4,3.0
r3880_c4,2.0
r3892_c4,5.0
r3894_c4,4.0
r3895_c4,3.0
r3906_c4,5.0
r3942_c4,2.0
r3966_c4,5.0
r3969_c4,2.0
r3972_c4,5.0
r3974_c4,4.0
r4002_c4,3.0
r4003_c4,3.0
r4027_c4,5.0
r4053_c4,2.0
r4064_c4,4.0
r4117_c4,5.0
r4128_c4,5.0
r4140_c4,5.0
r4146_c4,5.0
r4148_c4,5.0
r4186_c4,5.0
r4191_c4,3.0
r4199_c4,5.0
r4213_c4,4.0
r4243_c4,4.0
r4268_c4,3.0
r4276_c4,5.0
r4316_c4,5.0
r4317_c4,4.0
r4320_c4,5.0
r4322_c4,5.0
r4332_c4,3.0
r4342_c4,4.0
r4356_c4,3.0
r4375_c4,5.0
r4399_c4,3.0
r4407_c4,3.0
r4411_c4,3.0
r4422_c4,3.0
r4437_c4,4.0
r4444_c4,1.0
r4466_c4,4.0
r4507_c4,3.0
r4527_c4,5.0
r4531_c4,5.0
r4550_c4,4.0
r4574_c4,3.0
r4591_c4,3.0
r4600_c4,5.0
r4604_c4,5.0
r4635_c4,5.0
r4637_c4,4.0
r4638_c4,3.0
r4645_c4,5.0
r4699_c4,4.0
r4702_c4,5.0
r4704_c4,3.0
r4771_c4,4.0
r4794_c4,5.0
r4798_c4,4.0
r4804_c4,5.0
r4836_c4,5.0
r4841_c4,4.0
r4845_c4,5.0
r4849_c4,4.0
r4878_c4,5.0
r4881_c4,5.0
r4912_c4,5.0
r4918_c4,5.0
r4962_c4,2.0
r4984_c4,5.0
r4999_c4,3.0
r5011_c4,4.0
r5023_c4,5.0
r5025_c4,5.0
r5031_c4,5.0
r5033_c4,4.0
r5057_c4,1.0
r5063_c4,4.0
r5081_c4,5.0
r5121_c4,5.0
r5133_c4,5.0
r5145_c4,3.0
r5150_c4,5.0
r5162_c4,5.0
r5181_c4,2.0
r5182_c4,4.0
r5188_c4,5.0
r5198_c4,1.0
r5204_c4,5.0
r5214_c4,5.0
r5256_c4,4.0
r5260_c4,2.0
r5267_c4,5.0
r5281_c4,5.0
r5293_c4,5.0
r5305_c4,3.0
r5314_c4,4.0
r5357_c4,3.0
r5363_c4,5.0
r5381_c4,5.0
r5390_c4,4.0
r5399_c4,5.0
r5404_c4,5.0
r5434_c4,2.0
r5450_c4,3.0
r5459_c4,5.0
r5461_c4,3.0
r5466_c4,5.0
r5471_c4,4.0
r5473_c4,4.0
r5487_c4,5.0
r5489_c4,3.0
r5507_c4,5.0
r5512_c4,5.0
r5523_c4,3.0
r5541_c4,4.0
r5555_c4,3.0
r5561_c4,1.0
r5566_c4,3.0
r5577_c4,5.0
r5584_c4,3.0
r5586_c4,5.0
r5603_c4,2.0
r5620_c4,3.0
r5631_c4,5.0
r5654_c4,4.0
r5670_c4,3.0
r5677_c4,2.0
r5680_c4,2.0
r5693_c4,5.0
r5708_c4,2.0
r5728_c4,5.0
r5730_c4,4.0
r5771_c4,5.0
r5798_c4,3.0
r5809_c4,5.0
r5823_c4,5.0
r5835_c4,3.0
r5838_c4,3.0
r5870_c4,5.0
r5885_c4,2.0
r5889_c4,5.0
r5938_c4,5.0
r5948_c4,5.0
r5953_c4,4.0
r5955_c4,5.0
r5957_c4,5.0
r5963_c4,3.0
r5975_c4,5.0
r6005_c4,4.0
r6008_c4,3.0
r6027_c4,2.0
r6031_c4,4.0
r6036_c4,5.0
r6039_c4,5.0
r6063_c4,5.0
r6073_c4,3.0
r6078_c4,3.0
r6120_c4,3.0
r6122_c4,5.0
r6127_c4,5.0
r6131_c4,5.0
r6144_c4,3.0
r6148_c4,4.0
r6151_c4,2.0
r6154_c4,5.0
r6163_c4,5.0
r6167_c4,4.0
r6168_c4,3.0
r6180_c4,4.0
r6187_c4,4.0
r6215_c4,5.0
r6227_c4,4.0
r6233_c4,5.0
r6261_c4,5.0
r6274_c4,5.0
r6275_c4,3.0
r6286_c4,5.0
r6295_c4,3.0
r6300_c4,3.0
r6328_c4,4.0
r6333_c4,1.0
r6351_c4,4.0
r6367_c4,5.0
r6392_c4,5.0
r6437_c4,2.0
r6444_c4,4.0
r6457_c4,4.0
r6461_c4,5.0
r6507_c4,3.0
r6516_c4,1.0
r6543_c4,4.0
r6545_c4,4.0
r6548_c4,2.0
r6566_c4,5.0
r6574_c4,5.0
r6620_c4,5.0
r6621_c4,5.0
r6624_c4,4.0
r6645_c4,4.0
r6660_c4,5.0
r6685_c4,5.0
r6704_c4,3.0
r6756_c4,5.0
r6760_c4,2.0
r6764_c4,5.0
r6765_c4,4.0
r6810_c4,2.0
r6848_c4,5.0
r6863_c4,4.0
r6878_c4,4.0
r6881_c4,5.0
r6882_c4,2.0
r6889_c4,5.0
r6899_c4,5.0
r6913_c4,5.0
r6935_c4,5.0
r6949_c4,5.0
r6952_c4,5.0
r6969_c4,2.0
r6985_c4,4.0
r6993_c4,5.0
r6996_c4,5.0
r6997_c4,5.0
r7000_c4,5.0
r7010_c4,4.0
r7036_c4,5.0
r7067_c4,4.0
r7101_c4,4.0
r7109_c4,4.0
r7115_c4,5.0
r7126_c4,5.0
r7127_c4,5.0
r7141_c4,5.0
r7151_c4,3.0
r7152_c4,4.0
r7156_c4,4.0
r7195_c4,4.0
r7208_c4,5.0
r7239_c4,5.0
r7242_c4,4.0
r7252_c4,5.0
r7253_c4,5.0
r7277_c4,2.0
r7283_c4,5.0
r7288_c4,5.0
r7317_c4,5.0
r7319_c4,5.0
r7320_c4,5.0
r7340_c4,3.0
r7360_c4,3.0
r7393_c4,5.0
r7401_c4,5.0
r7402_c4,5.0
r7414_c4,2.0
r7421_c4,5.0
r7425_c4,1.0
r7445_c4,5.0
r7448_c4,4.0
r7449_c4,4.0
r7459_c4,5.0
r7487_c4,4.0
r7491_c4,5.0
r7496_c4,4.0
r7510_c4,5.0
r7513_c4,5.0
r7540_c4,5.0
r7546_c4,4.0
r7547_c4,5.0
r7560_c4,5.0
r7597_c4,4.0
r7598_c4,4.0
r7620_c4,2.0
r7633_c4,1.0
r7650_c4,5.0
r7658_c4,5.0
r7695_c4,5.0
r7715_c4,5.0
r7744_c4,4.0
r7767_c4,5.0
r7781_c4,2.0
r7814_c4,5.0
r7816_c4,5.0
r7830_c4,2.0
r7832_c4,3.0
r7839_c4,1.0
r7843_c4,4.0
r7872_c4,5.0
r7878_c4,5.0
r7906_c4,5.0
r7918_c4,5.0
r7920_c4,5.0
r7963_c4,3.0
r7985_c4,3.0
r7994_c4,5.0
r7999_c4,5.0
r8001_c4,5.0
r8003_c4,5.0
r8018_c4,5.0
r8021_c4,5.0
r8024_c4,5.0
r8036_c4,1.0
r8060_c4,3.0
r8080_c4,5.0
r8112_c4,5.0
r8160_c4,4.0
r8163_c4,5.0
r8189_c4,2.0
r8198_c4,5.0
r8203_c4,4.0
r8218_c4,1.0
r8231_c4,5.0
r8232_c4,4.0
r8233_c4,5.0
r8262_c4,5.0
r8273_c4,5.0
r8282_c4,5.0
r8288_c4,5.0
r8292_c4,5.0
r8308_c4,4.0
r8357_c4,5.0
r8360_c4,5.0
r8380_c4,3.0
r8381_c4,5.0
r8382_c4,4.0
r8398_c4,3.0
r8417_c4,4.0
r8428_c4,4.0
r8430_c4,5.0
r8492_c4,5.0
r8499_c4,5.0
r8500_c4,5.0
r8519_c4,5.0
r8521_c4,2.0
r8549_c4,2.0
r8555_c4,5.0
r8561_c4,4.0
r8573_c4,5.0
r8583_c4,3.0
r8588_c4,3.0
r8596_c4,5.0
r8625_c4,5.0
r8632_c4,3.0
r8639_c4,4.0
r8645_c4,3.0
r8670_c4,1.0
r8672_c4,4.0
r8692_c4,3.0
r8698_c4,5.0
r8704_c4,5.0
r8715_c4,4.0
r8744_c4,1.0
r8749_c4,5.0
r8759_c4,4.0
r8767_c4,3.0
r8795_c4,5.0
r8817_c4,5.0
r8826_c4,2.0
r8829_c4,5.0
r8873_c4,5.0
r8889_c4,4.0
r8928_c4,5.0
r8944_c4,5.0
r8955_c4,5.0
r8985_c4,2.0
r8995_c4,5.0
r9007_c4,3.0
r9015_c4,5.0
r9028_c4,5.0
r9037_c4,4.0
r9043_c4,4.0
r9053_c4,5.0
r9061_c4,5.0
r9063_c4,5.0
r9069_c4,5.0
r9095_c4,3.0
r9098_c4,2.0
r9111_c4,5.0
r9172_c4,5.0
r9174_c4,3.0
r9185_c4,5.0
r9195_c4,5.0
r9196_c4,4.0
r9197_c4,4.0
r9204_c4,5.0
r9207_c4,5.0
r9216_c4,1.0
r9218_c4,5.0
r9220_c4,2.0
r9252_c4,3.0
r9281_c4,2.0
r9300_c4,5.0
r9306_c4,5.0
r9335_c4,1.0
r9348_c4,4.0
r9356_c4,3.0
r9379_c4,5.0
r9395_c4,5.0
r9398_c4,4.0
r9403_c4,3.0
r9418_c4,5.0
r9423_c4,5.0
r9439_c4,4.0
r9448_c4,3.0
r9450_c4,5.0
r9463_c4,5.0
r9475_c4,3.0
r9495_c4,1.0
r9496_c4,5.0
r9513_c4,2.0
r9575_c4,1.0
r9580_c4,5.0
r9609_c4,5.0
r9645_c4,5.0
r9646_c4,4.0
r9661_c4,2.0
r9663_c4,5.0
r9670_c4,4.0
r9710_c4,4.0
r9719_c4,4.0
r9731_c4,4.0
r9755_c4,5.0
r9773_c4,5.0
r9784_c4,5.0
r9792_c4,3.0
r9808_c4,5.0
r9835_c4,5.0
r9839_c4,5.0
r9862_c4,5.0
r9874_c4,3.0
r9910_c4,3.0
r9920_c4,2.0
r9922_c4,5.0
r9955_c4,3.0
r9960_c4,3.0
r9966_c4,4.0
r9988_c4,5.0
r9993_c4,2.0
r22_c5,3.0
r41_c5,3.0
r44_c5,5.0
r85_c5,4.0
r106_c5,5.0
r108_c5,3.0
r190_c5,3.0
r272_c5,3.0
r311_c5,4.0
r332_c5,2.0
r346_c5,2.0
r377_c5,4.0
r508_c5,2.0
r540_c5,3.0
r563_c5,3.0
r791_c5,3.0
r856_c5,4.0
r866_c5,3.0
r991_c5,3.0
r1014_c5,3.0
r1057_c5,5.0
r1085_c5,5.0
r1153_c5,4.0
r1171_c5,5.0
r1191_c5,5.0
r1205_c5,3.0
r1230_c5,1.0
r1271_c5,3.0
r1366_c5,3.0
r1483_c5,5.0
r1497_c5,2.0
r1509_c5,4.0
r1550_c5,4.0
r1585_c5,5.0
r1624_c5,5.0
r1672_c5,2.0
r1700_c5,4.0
r1715_c5,4.0
r1750_c5,5.0
r1860_c5,3.0
r1888_c5,3.0
r1900_c5,2.0
r2106_c5,2.0
r2149_c5,1.0
r2174_c5,3.0
r2227_c5,3.0
r2316_c5,5.0
r2372_c5,4.0
r2404_c5,3.0
r2407_c5,4.0
r2429_c5,5.0
r2431_c5,4.0
r2444_c5,4.0
r2544_c5,3.0
r2569_c5,5.0
r2578_c5,4.0
r2613_c5,4.0
r2654_c5,3.0
r2706_c5,2.0
r2733_c5,3.0
r2822_c5,4.0
r2875_c5,4.0
r2876_c5,5.0
r2880_c5,4.0
r2905_c5,3.0
r2926_c5,3.0
r2973_c5,2.0
r2997_c5,2.0
r2998_c5,5.0
r3004_c5,4.0
r3014_c5,2.0
r3022_c5,2.0
r3034_c5,4.0
r3181_c5,3.0
r3215_c5,4.0
r3230_c5,2.0
r3242_c5,4.0
r3308_c5,3.0
r3329_c5,4.0
r3356_c5,5.0
r3415_c5,4.0
r3499_c5,5.0
r3519_c5,2.0
r3547_c5,3.0
r3589_c5,4.0
r3596_c5,1.0
r3934_c5,3.0
r4070_c5,5.0
r4215_c5,2.0
r4219_c5,4.0
r4239_c5,2.0
r4295_c5,3.0
r4314_c5,2.0
r4349_c5,4.0
r4358_c5,5.0
r4372_c5,3.0
r4409_c5,2.0
r4419_c5,4.0
r4492_c5,2.0
r4601_c5,4.0
r4649_c5,5.0
r4710_c5,4.0
r4776_c5,1.0
r4888_c5,4.0
r4895_c5,3.0
r4899_c5,3.0
r4911_c5,4.0
r4940_c5,4.0
r5002_c5,3.0
r5007_c5,2.0
r5014_c5,5.0
r5052_c5,1.0
r5123_c5,1.0
r5171_c5,4.0
r5286_c5,2.0
r5293_c5,4.0
r5297_c5,4.0
r5316_c5,2.0
r5317_c5,4.0
r5425_c5,4.0
r5538_c5,3.0
r5559_c5,5.0
r5560_c5,3.0
r5563_c5,3.0
r5601_c5,3.0
r5642_c5,4.0
r5648_c5,5.0
r5666_c5,2.0
r5677_c5,1.0
r5679_c5,2.0
r5709_c5,4.0
r5726_c5,5.0
r5790_c5,2.0
r5874_c5,5.0
r5877_c5,4.0
r5898_c5,3.0
r5940_c5,4.0
r6125_c5,2.0
r6132_c5,2.0
r6185_c5,4.0
r6215_c5,4.0
r6219_c5,2.0
r6234_c5,2.0
r6238_c5,5.0
r6273_c5,4.0
r6314_c5,4.0
r6348_c5,3.0
r6387_c5,5.0
r6447_c5,5.0
r6478_c5,4.0
r6593_c5,3.0
r6610_c5,5.0
r6650_c5,3.0
r6665_c5,4.0
r6713_c5,3.0
r6752_c5,3.0
r6777_c5,4.0
r6938_c5,5.0
r6995_c5,3.0
r7061_c5,5.0
r7067_c5,5.0
r7127_c5,4.0
r7141_c5,4.0
r7142_c5,5.0
r7252_c5,4.0
r7257_c5,2.0
r7307_c5,3.0
r7335_c5,4.0
r7365_c5,4.0
r7372_c5,1.0
r7424_c5,3.0
r7442_c5,4.0
r7463_c5,4.0
r7484_c5,5.0
r7508_c5,4.0
r7541_c5,4.0
r7599_c5,4.0
r7636_c5,2.0
r7639_c5,5.0
r7650_c5,4.0
r7651_c5,5.0
r7654_c5,4.0
r7674_c5,4.0
r7696_c5,5.0
r7698_c5,2.0
r7712_c5,2.0
r7763_c5,4.0
r7798_c5,2.0
r7828_c5,3.0
r7833_c5,5.0
r7849_c5,3.0
r7862_c5,4.0
r7880_c5,5.0
r7910_c5,2.0
r7940_c5,4.0
r7946_c5,4.0
r7993_c5,4.0
r8048_c5,5.0
r8129_c5,5.0
r8143_c5,5.0
r8198_c5,3.0
r8233_c5,5.0
r8252_c5,5.0
r8299_c5,3.0
r8347_c5,3.0
r8354_c5,4.0
r8366_c5,5.0
r8373_c5,4.0
r8432_c5,4.0
r8435_c5,5.0
r8512_c5,3.0
r8513_c5,3.0
r8530_c5,3.0
r8534_c5,2.0
r8560_c5,5.0
r8574_c5,3.0
r8613_c5,2.0
r8617_c5,3.0
r8694_c5,3.0
r8865_c5,3.0
r8896_c5,3.0
r8901_c5,3.0
r8929_c5,2.0
r8945_c5,2.0
r8967_c5,4.0
r8975_c5,4.0
r8979_c5,4.0
r9034_c5,4.0
r9050_c5,3.0
r9075_c5,4.0
r9097_c5,3.0
r9105_c5,1.0
r9129_c5,4.0
r9187_c5,4.0
r9188_c5,4.0
r9226_c5,5.0
r9230_c5,3.0
r9259_c5,2.0
r9265_c5,5.0
r9324_c5,5.0
r9386_c5,1.0
r9397_c5,4.0
r9405_c5,2.0
r9482_c5,3.0
r9537_c5,2.0
r9542_c5,1.0
r9675_c5,3.0
r9711_c5,5.0
r9877_c5,1.0
r9898_c5,2.0
r29_c6,5.0
r33_c6,5.0
r49_c6,5.0
r57_c6,5.0
r59_c6,5.0
r81_c6,5.0
r85_c6,5.0
r94_c6,5.0
r100_c6,5.0
r113_c6,5.0
r125_c6,3.0
r127_c6,5.0
r134_c6,5.0
r160_c6,5.0
r204_c6,5.0
r209_c6,5.0
r223_c6,5.0
r224_c6,5.0
r231_c6,5.0
r248_c6,5.0
r260_c6,5.0
r262_c6,4.0
r271_c6,4.0
r286_c6,5.0
r296_c6,5.0
r315_c6,5.0
r344_c6,5.0
r347_c6,5.0
r355_c6,5.0
r364_c6,5.0
r373_c6,5.0
